base,date,currency,rate
USD,2017-03-16,ZAR,12.7046429237
USD,2017-03-17,AUD,1.2983142405
USD,2017-03-17,BGN,1.8215516438
USD,2017-03-17,BRL,3.1053366862
USD,2017-03-17,CAD,1.3314706156
USD,2017-03-17,CHF,0.9963677005
USD,2017-03-17,CNY,6.9051876688
USD,2017-03-17,CZK,25.1662475552
USD,2017-03-17,DKK,6.9240011176
USD,2017-03-17,EEK,-
USD,2017-03-17,EUR,0.9313588526
USD,2017-03-17,GBP,0.809052808
USD,2017-03-17,HKD,7.7630623079
USD,2017-03-17,HRK,6.9044425817
USD,2017-03-17,HUF,287.3707739592
USD,2017-03-17,IDR,13345.003259756
USD,2017-03-17,ILS,3.6303436714
USD,2017-03-17,INR,65.4288907516
USD,2017-03-17,ISK,-
USD,2017-03-17,JPY,113.1507869982
USD,2017-03-17,KRW,1129.9152463444
USD,2017-03-17,LTL,-
USD,2017-03-17,LVL,-
USD,2017-03-17,MXN,19.1589829561
USD,2017-03-17,MYR,4.4355033995
USD,2017-03-17,NOK,8.4775076837
USD,2017-03-17,NZD,1.4266554904
USD,2017-03-17,PHP,50.1695073112
USD,2017-03-17,PLN,4.0031666201
USD,2017-03-17,RON,4.2500698519
USD,2017-03-17,RUB,57.6990779547
USD,2017-03-17,SEK,8.8115861041
USD,2017-03-17,SGD,1.4021607525
USD,2017-03-17,SKK,-
USD,2017-03-17,THB,34.8495855453
USD,2017-03-17,TRY,3.6226133929
USD,2017-03-17,USD,1.0
USD,2017-03-17,ZAR,12.7599888237
USD,2017-03-20,AUD,1.294828869
USD,2017-03-20,BGN,1.8190104167
USD,2017-03-20,BRL,3.1078869048
USD,2017-03-20,CAD,1.3354724702
USD,2017-03-20,CHF,0.9970238095
USD,2017-03-20,CNY,6.9073660714
USD,2017-03-20,CZK,25.1311383929
USD,2017-03-20,DKK,6.9146205357
USD,2017-03-20,EEK,-
USD,2017-03-20,EUR,0.9300595238
USD,2017-03-20,GBP,0.8072265625
USD,2017-03-20,HKD,7.765718006
USD,2017-03-20,HRK,6.8875558036
USD,2017-03-20,HUF,287.0535714286
USD,2017-03-20,IDR,13313.5044642857
USD,2017-03-20,ILS,3.6313244048
USD,2017-03-20,INR,65.3650483631
USD,2017-03-20,ISK,-
USD,2017-03-20,JPY,112.7139136905
USD,2017-03-20,KRW,1115.662202381
USD,2017-03-20,LTL,-
USD,2017-03-20,LVL,-
USD,2017-03-20,MXN,19.1140252976
USD,2017-03-20,MYR,4.4265252976
USD,2017-03-20,NOK,8.4893973214
USD,2017-03-20,NZD,1.4202938988
USD,2017-03-20,PHP,50.0613839286
USD,2017-03-20,PLN,3.982514881
USD,2017-03-20,RON,4.2415364583
USD,2017-03-20,RUB,57.5300409226
USD,2017-03-20,SEK,8.8428199405
USD,2017-03-20,SGD,1.3978794643
USD,2017-03-20,SKK,-
USD,2017-03-20,THB,34.724702381
USD,2017-03-20,TRY,3.6334635417
USD,2017-03-20,USD,1.0
USD,2017-03-20,ZAR,12.6759672619
USD,2017-03-21,AUD,1.293186447
USD,2017-03-21,BGN,1.8105906314
USD,2017-03-21,BRL,3.0711905203
USD,2017-03-21,CAD,1.3283651176
USD,2017-03-21,CHF,0.9951860767
USD,2017-03-21,CNY,6.889279763
USD,2017-03-21,CZK,25.0148120718
USD,2017-03-21,DKK,6.8832623588
USD,2017-03-21,EEK,-
USD,2017-03-21,EUR,0.9257544899
USD,2017-03-21,GBP,0.8031197926
USD,2017-03-21,HKD,7.7657841141
USD,2017-03-21,HRK,6.8578041103
USD,2017-03-21,HUF,285.4008516941
USD,2017-03-21,IDR,13318.9964821329
USD,2017-03-21,ILS,3.6147009813
USD,2017-03-21,INR,65.2592112572
USD,2017-03-21,ISK,-
USD,2017-03-21,JPY,112.5532308832
USD,2017-03-21,KRW,1118.3206813553
USD,2017-03-21,LTL,-
USD,2017-03-21,LVL,-
USD,2017-03-21,MXN,18.9851879282
USD,2017-03-21,MYR,4.4254767636
USD,2017-03-21,NOK,8.4477874468
USD,2017-03-21,NZD,1.4172375486
USD,2017-03-21,PHP,50.0601740418
USD,2017-03-21,PLN,3.9463062396
USD,2017-03-21,RON,4.2256989446
USD,2017-03-21,RUB,57.2218107758
USD,2017-03-21,SEK,8.7875393446
USD,2017-03-21,SGD,1.3967783744
USD,2017-03-21,SKK,-
USD,2017-03-21,THB,34.6546935753
USD,2017-03-21,TRY,3.6078503981
USD,2017-03-21,USD,1.0
USD,2017-03-21,ZAR,12.5737826328
USD,2017-03-22,AUD,1.3034144536
USD,2017-03-22,BGN,1.8097529379
USD,2017-03-22,BRL,3.0983621727
USD,2017-03-22,CAD,1.3378365874
USD,2017-03-22,CHF,0.9913944665
USD,2017-03-22,CNY,6.8874803368
USD,2017-03-22,CZK,25.0032386416
USD,2017-03-22,DKK,6.8818358471
USD,2017-03-22,EEK,-
USD,2017-03-22,EUR,0.9253261775
USD,2017-03-22,GBP,0.8030905894
USD,2017-03-22,HKD,7.7680207273
USD,2017-03-22,HRK,6.8555565837
USD,2017-03-22,HUF,286.073841029
USD,2017-03-22,IDR,13328.9997224021
USD,2017-03-22,ILS,3.6551309337
USD,2017-03-22,INR,65.4200980846
USD,2017-03-22,ISK,-
USD,2017-03-22,JPY,111.1039141297
USD,2017-03-22,KRW,1119.718700842
USD,2017-03-22,LTL,-
USD,2017-03-22,LVL,-
USD,2017-03-22,MXN,19.144998612
USD,2017-03-22,MYR,4.427500694
USD,2017-03-22,NOK,8.4633108171
USD,2017-03-22,NZD,1.4206532803
USD,2017-03-22,PHP,50.2193023041
USD,2017-03-22,PLN,3.9618765615
USD,2017-03-22,RON,4.2185620431
USD,2017-03-22,RUB,57.9725178125
USD,2017-03-22,SEK,8.8003146109
USD,2017-03-22,SGD,1.3979827889
USD,2017-03-22,SKK,-
USD,2017-03-22,THB,34.6303321921
USD,2017-03-22,TRY,3.6232071805
USD,2017-03-22,USD,1.0
USD,2017-03-22,ZAR,12.5949847321
USD,2017-03-23,AUD,1.3102169479
USD,2017-03-23,BGN,1.8132764695
USD,2017-03-23,BRL,3.1158909698
USD,2017-03-23,CAD,1.3338587057
USD,2017-03-23,CHF,0.9920267013
USD,2017-03-23,CNY,6.8855924346
USD,2017-03-23,CZK,25.0519191545
USD,2017-03-23,DKK,6.8937511589
USD,2017-03-23,EEK,-
USD,2017-03-23,EUR,0.9271277582
USD,2017-03-23,GBP,0.7998609308
USD,2017-03-23,HKD,7.7674763582
USD,2017-03-23,HRK,6.8772482848
USD,2017-03-23,HUF,286.6864453922
USD,2017-03-23,IDR,13317.0035230855
USD,2017-03-23,ILS,3.6456517708
USD,2017-03-23,INR,65.464027443
USD,2017-03-23,ISK,-
USD,2017-03-23,JPY,110.6619692194
USD,2017-03-23,KRW,1119.3955127017
USD,2017-03-23,LTL,-
USD,2017-03-23,LVL,-
USD,2017-03-23,MXN,19.0953087335
USD,2017-03-23,MYR,4.4289820137
USD,2017-03-23,NOK,8.4811793065
USD,2017-03-23,NZD,1.4187836084
USD,2017-03-23,PHP,50.3513814204
USD,2017-03-23,PLN,3.9574448359
USD,2017-03-23,RON,4.2235305025
USD,2017-03-23,RUB,57.6674392731
USD,2017-03-23,SEK,8.8165214167
USD,2017-03-23,SGD,1.398664936
USD,2017-03-23,SKK,-
USD,2017-03-23,THB,34.6004079362
USD,2017-03-23,TRY,3.6193213425
USD,2017-03-23,USD,1.0
USD,2017-03-23,ZAR,12.5100129798
USD,2017-03-24,AUD,1.3125404905
USD,2017-03-24,BGN,1.8100879223
USD,2017-03-24,BRL,3.132346136
USD,2017-03-24,CAD,1.3371587228
USD,2017-03-24,CHF,0.9919481721
USD,2017-03-24,CNY,6.8862563628
USD,2017-03-24,CZK,25.0078667284
USD,2017-03-24,DKK,6.8836649699
USD,2017-03-24,EEK,-
USD,2017-03-24,EUR,0.9254974549
USD,2017-03-24,GBP,0.8014807959
USD,2017-03-24,HKD,7.7679777881
USD,2017-03-24,HRK,6.8670060157
USD,2017-03-24,HUF,286.728366497
USD,2017-03-24,IDR,13326.4969921333
USD,2017-03-24,ILS,3.6415548357
USD,2017-03-24,INR,65.3882461823
USD,2017-03-24,ISK,-
USD,2017-03-24,JPY,111.1429893568
USD,2017-03-24,KRW,1120.1943544655
USD,2017-03-24,LTL,-
USD,2017-03-24,LVL,-
USD,2017-03-24,MXN,18.9062471078
USD,2017-03-24,MYR,4.4238778343
USD,2017-03-24,NOK,8.4954187876
USD,2017-03-24,NZD,1.4253586303
USD,2017-03-24,PHP,50.2119389172
USD,2017-03-24,PLN,3.9514113836
USD,2017-03-24,RON,4.2135122628
USD,2017-03-24,RUB,57.0901434521
USD,2017-03-24,SEK,8.8267468764
USD,2017-03-24,SGD,1.3999074503
USD,2017-03-24,SKK,-
USD,2017-03-24,THB,34.5701064322
USD,2017-03-24,TRY,3.6257288292
USD,2017-03-24,USD,1.0
USD,2017-03-24,ZAR,12.4771864877
USD,2017-03-27,AUD,1.3096703095
USD,2017-03-27,BGN,1.7961245293
USD,2017-03-27,BRL,3.1205804022
USD,2017-03-27,CAD,1.3349251538
USD,2017-03-27,CHF,0.9838368996
USD,2017-03-27,CNY,6.8780420608
USD,2017-03-27,CZK,24.8149508678
USD,2017-03-27,DKK,6.8329506842
USD,2017-03-27,EEK,-
USD,2017-03-27,EUR,0.9183579759
USD,2017-03-27,GBP,0.793488842
USD,2017-03-27,HKD,7.7678391037
USD,2017-03-27,HRK,6.832124162
USD,2017-03-27,HUF,284.883827716
USD,2017-03-27,IDR,13303.3887409312
USD,2017-03-27,ILS,3.6149325007
USD,2017-03-27,INR,65.0353567821
USD,2017-03-27,ISK,-
USD,2017-03-27,JPY,110.1386720544
USD,2017-03-27,KRW,1109.3305170355
USD,2017-03-27,LTL,-
USD,2017-03-27,LVL,-
USD,2017-03-27,MXN,18.8188079713
USD,2017-03-27,MYR,4.4131692534
USD,2017-03-27,NOK,8.4661585086
USD,2017-03-27,NZD,1.4157406557
USD,2017-03-27,PHP,50.0652034163
USD,2017-03-27,PLN,3.9159702452
USD,2017-03-27,RON,4.1777022683
USD,2017-03-27,RUB,56.8146753605
USD,2017-03-27,SEK,8.7705941776
USD,2017-03-27,SGD,1.3912204978
USD,2017-03-27,SKK,-
USD,2017-03-27,THB,34.350261732
USD,2017-03-27,TRY,3.6002387731
USD,2017-03-27,USD,1.0
USD,2017-03-27,ZAR,12.6375241069
USD,2017-03-28,AUD,1.3151303067
USD,2017-03-28,BGN,1.8010866562
USD,2017-03-28,BRL,3.1261626301
USD,2017-03-28,CAD,1.3395340271
USD,2017-03-28,CHF,0.9847131412
USD,2017-03-28,CNY,6.8852564693
USD,2017-03-28,CZK,24.8835067686
USD,2017-03-28,DKK,6.8520121558
USD,2017-03-28,EEK,-
USD,2017-03-28,EUR,0.92089511
USD,2017-03-28,GBP,0.7961598674
USD,2017-03-28,HKD,7.7673818952
USD,2017-03-28,HRK,6.8445529054
USD,2017-03-28,HUF,284.7315590754
USD,2017-03-28,IDR,13299.4382539829
USD,2017-03-28,ILS,3.6145133069
USD,2017-03-28,INR,65.0552537066
USD,2017-03-28,ISK,-
USD,2017-03-28,JPY,110.360069988
USD,2017-03-28,KRW,1113.4634865089
USD,2017-03-28,LTL,-
USD,2017-03-28,LVL,-
USD,2017-03-28,MXN,18.8716272217
USD,2017-03-28,MYR,4.4157841422
USD,2017-03-28,NOK,8.5072290266
USD,2017-03-28,NZD,1.4231513031
USD,2017-03-28,PHP,50.1768118611
USD,2017-03-28,PLN,3.9110415324
USD,2017-03-28,RON,4.1927433465
USD,2017-03-28,RUB,56.9888571692
USD,2017-03-28,SEK,8.7777880099
USD,2017-03-28,SGD,1.3939589281
USD,2017-03-28,SKK,-
USD,2017-03-28,THB,34.4147711576
USD,2017-03-28,TRY,3.6239985266
USD,2017-03-28,USD,1.0
USD,2017-03-28,ZAR,12.9402339074
USD,2017-03-29,AUD,1.3081503536
USD,2017-03-29,BGN,1.8196873837
USD,2017-03-29,BRL,3.1323036844
USD,2017-03-29,CAD,1.3379233346
USD,2017-03-29,CHF,0.9966505396
USD,2017-03-29,CNY,6.8908634164
USD,2017-03-29,CZK,25.1404912542
USD,2017-03-29,DKK,6.9233345739
USD,2017-03-29,EEK,-
USD,2017-03-29,EUR,0.9304056569
USD,2017-03-29,GBP,0.8037309267
USD,2017-03-29,HKD,7.7691663565
USD,2017-03-29,HRK,6.9184964645
USD,2017-03-29,HUF,288.072199479
USD,2017-03-29,IDR,13309.6390026051
USD,2017-03-29,ILS,3.6259769259
USD,2017-03-29,INR,64.9041682173
USD,2017-03-29,ISK,-
USD,2017-03-29,JPY,110.8764421288
USD,2017-03-29,KRW,1112.66282099
USD,2017-03-29,LTL,-
USD,2017-03-29,LVL,-
USD,2017-03-29,MXN,18.9358020097
USD,2017-03-29,MYR,4.4189616673
USD,2017-03-29,NOK,8.5511723111
USD,2017-03-29,NZD,1.4254745069
USD,2017-03-29,PHP,50.2726088575
USD,2017-03-29,PLN,3.9438965389
USD,2017-03-29,RON,4.2392072944
USD,2017-03-29,RUB,56.9628768143
USD,2017-03-29,SEK,8.8858392259
USD,2017-03-29,SGD,1.3961667287
USD,2017-03-29,SKK,-
USD,2017-03-29,THB,34.4352437663
USD,2017-03-29,TRY,3.6514700409
USD,2017-03-29,USD,1.0
USD,2017-03-29,ZAR,13.1387234834
USD,2017-03-30,AUD,1.302784763
USD,2017-03-30,BGN,1.8215516438
USD,2017-03-30,BRL,3.1251746298
USD,2017-03-30,CAD,1.3337058769
USD,2017-03-30,CHF,0.9963677005
USD,2017-03-30,CNY,6.8895408401
USD,2017-03-30,CZK,25.167178914
USD,2017-03-30,DKK,6.9280059607
USD,2017-03-30,EEK,-
USD,2017-03-30,EUR,0.9313588526
USD,2017-03-30,GBP,0.8026450591
USD,2017-03-30,HKD,7.7721896247
USD,2017-03-30,HRK,6.9367607339
USD,2017-03-30,HUF,288.1158610413
USD,2017-03-30,IDR,13316.0007450871
USD,2017-03-30,ILS,3.6242898389
USD,2017-03-30,INR,64.9073297942
USD,2017-03-30,ISK,-
USD,2017-03-30,JPY,111.1949334078
USD,2017-03-30,KRW,1116.7737729347
USD,2017-03-30,LTL,-
USD,2017-03-30,LVL,-
USD,2017-03-30,MXN,18.7415479184
USD,2017-03-30,MYR,4.4205085219
USD,2017-03-30,NOK,8.5400949986
USD,2017-03-30,NZD,1.425351588
USD,2017-03-30,PHP,50.1676445935
USD,2017-03-30,PLN,3.933407842
USD,2017-03-30,RON,4.2328397131
USD,2017-03-30,RUB,56.1958647667
USD,2017-03-30,SEK,8.9059327559
USD,2017-03-30,SGD,1.3948961535
USD,2017-03-30,SKK,-
USD,2017-03-30,THB,34.4146409612
USD,2017-03-30,TRY,3.6433826954
USD,2017-03-30,USD,1.0
USD,2017-03-30,ZAR,12.8681195865
USD,2017-03-31,AUD,1.3078290151
USD,2017-03-31,BGN,1.8293892059
USD,2017-03-31,BRL,3.161537742
USD,2017-03-31,CAD,1.3342998784
USD,2017-03-31,CHF,1.0004676831
USD,2017-03-31,CNY,6.8882237396
USD,2017-03-31,CZK,25.2829482742
USD,2017-03-31,DKK,6.9571602282
USD,2017-03-31,EEK,-
USD,2017-03-31,EUR,0.9353661959
USD,2017-03-31,GBP,0.8002338415
USD,2017-03-31,HKD,7.7704611355
USD,2017-03-31,HRK,6.9652043775
USD,2017-03-31,HUF,287.7373491722
USD,2017-03-31,IDR,13317.6877747638
USD,2017-03-31,ILS,3.6341782808
USD,2017-03-31,INR,64.9111402114
USD,2017-03-31,ISK,-
USD,2017-03-31,JPY,111.8230287157
USD,2017-03-31,KRW,1117.3323356094
USD,2017-03-31,LTL,-
USD,2017-03-31,LVL,-
USD,2017-03-31,MXN,18.7236928257
USD,2017-03-31,MYR,4.4254980825
USD,2017-03-31,NOK,8.5757178936
USD,2017-03-31,NZD,1.4319521093
USD,2017-03-31,PHP,50.1898793378
USD,2017-03-31,PLN,3.9533252268
USD,2017-03-31,RON,4.2582546067
USD,2017-03-31,RUB,56.4147413712
USD,2017-03-31,SEK,8.9160976522
USD,2017-03-31,SGD,1.3974370966
USD,2017-03-31,SKK,-
USD,2017-03-31,THB,34.350388177
USD,2017-03-31,TRY,3.6380132822
USD,2017-03-31,USD,1.0
USD,2017-03-31,ZAR,13.3199887756
USD,2017-04-03,AUD,1.3143232342
USD,2017-04-03,BGN,1.8345370978
USD,2017-04-03,BRL,3.1248475753
USD,2017-04-03,CAD,1.3346777976
USD,2017-04-03,CHF,1.0019697965
USD,2017-04-03,CNY,6.8870650033
USD,2017-04-03,CZK,25.367226339
USD,2017-04-03,DKK,6.9762686427
USD,2017-04-03,EEK,-
USD,2017-04-03,EUR,0.9379983116
USD,2017-04-03,GBP,0.7997373605
USD,2017-04-03,HKD,7.7720664103
USD,2017-04-03,HRK,6.9697964544
USD,2017-04-03,HUF,289.5413188256
USD,2017-04-03,IDR,13322.5025794954
USD,2017-04-03,ILS,3.6291154676
USD,2017-04-03,INR,64.984992027
USD,2017-04-03,ISK,-
USD,2017-04-03,JPY,111.2841196886
USD,2017-04-03,KRW,1117.2404089673
USD,2017-04-03,LTL,-
USD,2017-04-03,LVL,-
USD,2017-04-03,MXN,18.7406434668
USD,2017-04-03,MYR,4.4275396304
USD,2017-04-03,NOK,8.5796829566
USD,2017-04-03,NZD,1.4281962292
USD,2017-04-03,PHP,50.1416377451
USD,2017-04-03,PLN,3.9657630616
USD,2017-04-03,RON,4.2674233186
USD,2017-04-03,RUB,56.3551261608
USD,2017-04-03,SEK,8.9245849357
USD,2017-04-03,SGD,1.3975236845
USD,2017-04-03,SKK,-
USD,2017-04-03,THB,34.3851421067
USD,2017-04-03,TRY,3.6423412438
USD,2017-04-03,USD,1.0
USD,2017-04-03,ZAR,13.5546384017
USD,2017-04-04,AUD,1.3246643508
USD,2017-04-04,BGN,1.8362595061
USD,2017-04-04,BRL,3.1353863487
USD,2017-04-04,CAD,1.3444746972
USD,2017-04-04,CHF,1.0020655338
USD,2017-04-04,CNY,6.8886489531
USD,2017-04-04,CZK,25.4004318843
USD,2017-04-04,DKK,6.9829124026
USD,2017-04-04,EEK,-
USD,2017-04-04,EUR,0.9388789785
USD,2017-04-04,GBP,0.8038963478
USD,2017-04-04,HKD,7.7706318656
USD,2017-04-04,HRK,6.9824429631
USD,2017-04-04,HUF,290.4703783682
USD,2017-04-04,IDR,13327.9973711389
USD,2017-04-04,ILS,3.6452915219
USD,2017-04-04,INR,65.1816730823
USD,2017-04-04,ISK,-
USD,2017-04-04,JPY,110.3652239226
USD,2017-04-04,KRW,1124.8990705098
USD,2017-04-04,LTL,-
USD,2017-04-04,LVL,-
USD,2017-04-04,MXN,18.900760492
USD,2017-04-04,MYR,4.4315087785
USD,2017-04-04,NOK,8.6179701436
USD,2017-04-04,NZD,1.4327293212
USD,2017-04-04,PHP,50.2131255281
USD,2017-04-04,PLN,3.9969016994
USD,2017-04-04,RON,4.2664538541
USD,2017-04-04,RUB,56.4423058868
USD,2017-04-04,SEK,9.0226269834
USD,2017-04-04,SGD,1.3992113417
USD,2017-04-04,SKK,-
USD,2017-04-04,THB,34.4446530842
USD,2017-04-04,TRY,3.6542108722
USD,2017-04-04,USD,1.0
USD,2017-04-04,ZAR,13.761994179
USD,2017-04-05,AUD,1.3190672411
USD,2017-04-05,BGN,1.8316164076
USD,2017-04-05,BRL,3.0880314666
USD,2017-04-05,CAD,1.3383592433
USD,2017-04-05,CHF,1.0028095149
USD,2017-04-05,CNY,6.89623525
USD,2017-04-05,CZK,25.3399513017
USD,2017-04-05,DKK,6.9632890054
USD,2017-04-05,EEK,-
USD,2017-04-05,EUR,0.9365049635
USD,2017-04-05,GBP,0.8008053943
USD,2017-04-05,HKD,7.7689642255
USD,2017-04-05,HRK,6.9842667166
USD,2017-04-05,HUF,290.2322532309
USD,2017-04-05,IDR,13324.0026222139
USD,2017-04-05,ILS,3.6548042705
USD,2017-04-05,INR,64.8932384342
USD,2017-04-05,ISK,-
USD,2017-04-05,JPY,110.9664731223
USD,2017-04-05,KRW,1126.3532496722
USD,2017-04-05,LTL,-
USD,2017-04-05,LVL,-
USD,2017-04-05,MXN,18.7466754074
USD,2017-04-05,MYR,4.4309795842
USD,2017-04-05,NOK,8.5844727477
USD,2017-04-05,NZD,1.4346319535
USD,2017-04-05,PHP,50.1329837048
USD,2017-04-05,PLN,3.9628207529
USD,2017-04-05,RON,4.2514515827
USD,2017-04-05,RUB,55.871511519
USD,2017-04-05,SEK,8.9668477243
USD,2017-04-05,SGD,1.3998876194
USD,2017-04-05,SKK,-
USD,2017-04-05,THB,34.5195729537
USD,2017-04-05,TRY,3.6902041581
USD,2017-04-05,USD,1.0
USD,2017-04-05,ZAR,13.7035961791
USD,2017-04-06,AUD,1.3222388899
USD,2017-04-06,BGN,1.8336771048
USD,2017-04-06,BRL,3.1156947309
USD,2017-04-06,CAD,1.3427714232
USD,2017-04-06,CHF,1.003375211
USD,2017-04-06,CNY,6.8982748922
USD,2017-04-06,CZK,25.0665666604
USD,2017-04-06,DKK,6.9707481718
USD,2017-04-06,EEK,-
USD,2017-04-06,EUR,0.9375585974
USD,2017-04-06,GBP,0.8024564035
USD,2017-04-06,HKD,7.7694543409
USD,2017-04-06,HRK,6.9941871367
USD,2017-04-06,HUF,290.4181511344
USD,2017-04-06,IDR,13319.9981248828
USD,2017-04-06,ILS,3.6466341646
USD,2017-04-06,INR,64.5180948809
USD,2017-04-06,ISK,-
USD,2017-04-06,JPY,110.8475529721
USD,2017-04-06,KRW,1131.1081942621
USD,2017-04-06,LTL,-
USD,2017-04-06,LVL,-
USD,2017-04-06,MXN,18.7880180011
USD,2017-04-06,MYR,4.436527283
USD,2017-04-06,NOK,8.596287268
USD,2017-04-06,NZD,1.4317457341
USD,2017-04-06,PHP,50.149071817
USD,2017-04-06,PLN,3.9631539471
USD,2017-04-06,RON,4.2411400713
USD,2017-04-06,RUB,56.3058316145
USD,2017-04-06,SEK,8.9907181699
USD,2017-04-06,SGD,1.4007125445
USD,2017-04-06,SKK,-
USD,2017-04-06,THB,34.5996624789
USD,2017-04-06,TRY,3.7080442528
USD,2017-04-06,USD,1.0
USD,2017-04-06,ZAR,13.8035814738
USD,2017-04-07,AUD,1.3285983067
USD,2017-04-07,BGN,1.8398871119
USD,2017-04-07,BRL,3.1372530574
USD,2017-04-07,CAD,1.3411100659
USD,2017-04-07,CHF,1.0061147695
USD,2017-04-07,CNY,6.8972718721
USD,2017-04-07,CZK,24.9887111947
USD,2017-04-07,DKK,6.9955785513
USD,2017-04-07,EEK,-
USD,2017-04-07,EUR,0.9407337723
USD,2017-04-07,GBP,0.805014111
USD,2017-04-07,HKD,7.770084666
USD,2017-04-07,HRK,7.0075258702
USD,2017-04-07,HUF,291.9661335842
USD,2017-04-07,IDR,13322.1260583255
USD,2017-04-07,ILS,3.6485418627
USD,2017-04-07,INR,64.3250235183
USD,2017-04-07,ISK,-
USD,2017-04-07,JPY,110.6679209784
USD,2017-04-07,KRW,1134.8541862653
USD,2017-04-07,LTL,-
USD,2017-04-07,LVL,-
USD,2017-04-07,MXN,18.7651928504
USD,2017-04-07,MYR,4.4349952963
USD,2017-04-07,NOK,8.6155221072
USD,2017-04-07,NZD,1.4345249294
USD,2017-04-07,PHP,49.8767638758
USD,2017-04-07,PLN,3.9745061148
USD,2017-04-07,RON,4.2500470367
USD,2017-04-07,RUB,56.9066792098
USD,2017-04-07,SEK,9.0275634995
USD,2017-04-07,SGD,1.4018814675
USD,2017-04-07,SKK,-
USD,2017-04-07,THB,34.6095954845
USD,2017-04-07,TRY,3.737158984
USD,2017-04-07,USD,1.0
USD,2017-04-07,ZAR,13.8137347131
USD,2017-04-10,AUD,1.3348459066
USD,2017-04-10,BGN,1.8489317451
USD,2017-04-10,BRL,3.1362261297
USD,2017-04-10,CAD,1.3381546606
USD,2017-04-10,CHF,1.0098317262
USD,2017-04-10,CNY,6.903195311
USD,2017-04-10,CZK,25.0784647381
USD,2017-04-10,DKK,7.0299678578
USD,2017-04-10,EEK,-
USD,2017-04-10,EUR,0.9453582908
USD,2017-04-10,GBP,0.8067214974
USD,2017-04-10,HKD,7.7698052562
USD,2017-04-10,HRK,7.028738892
USD,2017-04-10,HUF,294.3373038382
USD,2017-04-10,IDR,13279.9962185668
USD,2017-04-10,ILS,3.6618453394
USD,2017-04-10,INR,64.5599357156
USD,2017-04-10,ISK,-
USD,2017-04-10,JPY,111.2875779921
USD,2017-04-10,KRW,1142.1629797693
USD,2017-04-10,LTL,-
USD,2017-04-10,LVL,-
USD,2017-04-10,MXN,18.6789563244
USD,2017-04-10,MYR,4.4355265646
USD,2017-04-10,NOK,8.6446398185
USD,2017-04-10,NZD,1.4406314993
USD,2017-04-10,PHP,49.6237474003
USD,2017-04-10,PLN,3.9984874267
USD,2017-04-10,RON,4.2652675364
USD,2017-04-10,RUB,57.1973908111
USD,2017-04-10,SEK,9.0847041029
USD,2017-04-10,SGD,1.4066931367
USD,2017-04-10,SKK,-
USD,2017-04-10,THB,34.6502174324
USD,2017-04-10,TRY,3.7335980337
USD,2017-04-10,USD,1.0
USD,2017-04-10,ZAR,13.8890149367
USD,2017-04-11,AUD,1.3316691786
USD,2017-04-11,BGN,1.8423134891
USD,2017-04-11,BRL,3.1312170309
USD,2017-04-11,CAD,1.3318575735
USD,2017-04-11,CHF,1.007535795
USD,2017-04-11,CNY,6.9005275057
USD,2017-04-11,CZK,25.1111529766
USD,2017-04-11,DKK,7.0056518463
USD,2017-04-11,EEK,-
USD,2017-04-11,EUR,0.9419743783
USD,2017-04-11,GBP,0.803786737
USD,2017-04-11,HKD,7.7711944235
USD,2017-04-11,HRK,6.9932177845
USD,2017-04-11,HUF,293.3308214017
USD,2017-04-11,IDR,13281.4996232102
USD,2017-04-11,ILS,3.6564619442
USD,2017-04-11,INR,64.4828560663
USD,2017-04-11,ISK,-
USD,2017-04-11,JPY,110.5501130369
USD,2017-04-11,KRW,1144.0278824416
USD,2017-04-11,LTL,-
USD,2017-04-11,LVL,-
USD,2017-04-11,MXN,18.6919743783
USD,2017-04-11,MYR,4.4334966089
USD,2017-04-11,NOK,8.5950452148
USD,2017-04-11,NZD,1.4398078372
USD,2017-04-11,PHP,49.5770535041
USD,2017-04-11,PLN,3.9952901281
USD,2017-04-11,RON,4.2486812359
USD,2017-04-11,RUB,56.9449886963
USD,2017-04-11,SEK,9.0349472494
USD,2017-04-11,SGD,1.4039186134
USD,2017-04-11,SKK,-
USD,2017-04-11,THB,34.5949510173
USD,2017-04-11,TRY,3.710625471
USD,2017-04-11,USD,1.0
USD,2017-04-11,ZAR,13.8367558402
USD,2017-04-12,AUD,1.3355021216
USD,2017-04-12,BGN,1.8442244224
USD,2017-04-12,BRL,3.1428571429
USD,2017-04-12,CAD,1.3308816596
USD,2017-04-12,CHF,1.0068835455
USD,2017-04-12,CNY,6.8920320603
USD,2017-04-12,CZK,25.1739745403
USD,2017-04-12,DKK,7.0126355493
USD,2017-04-12,EEK,-
USD,2017-04-12,EUR,0.942951438
USD,2017-04-12,GBP,0.8
USD,2017-04-12,HKD,7.7714285714
USD,2017-04-12,HRK,7.0141442716
USD,2017-04-12,HUF,294.1725601132
USD,2017-04-12,IDR,13283.9981140971
USD,2017-04-12,ILS,3.655068364
USD,2017-04-12,INR,64.6765676568
USD,2017-04-12,ISK,-
USD,2017-04-12,JPY,109.5898161245
USD,2017-04-12,KRW,1140.273455917
USD,2017-04-12,LTL,-
USD,2017-04-12,LVL,-
USD,2017-04-12,MXN,18.8009429514
USD,2017-04-12,MYR,4.427534182
USD,2017-04-12,NOK,8.5841584158
USD,2017-04-12,NZD,1.444601603
USD,2017-04-12,PHP,49.4540311174
